time,Muttonpulao_02_fatty acids absorbed,Cholebhature_01_fatty acids absorbed,Curdrice_01_fatty acids absorbed,Lemonrice_01_fatty acids absorbed,Pasta_01_fatty acids absorbed,Masaladosa_01_fatty acids absorbed,Vegetable_Biryani_01_fatty acids absorbed,Rapid_starch_01_fatty acids absorbed,Chickenbreast_01_fatty acids absorbed,Rice_01_fatty acids absorbed,Eggwhite_01_fatty acids absorbed,Paneer_01_fatty acids absorbed,Milk_Chocolate_01_fatty acids absorbed,Peanuts_01_fatty acids absorbed,Curd_01_fatty acids absorbed,Glucose_01_fatty acids absorbed,Biscuit_01_fatty acids absorbed,Glucose_02_fatty acids absorbed,Bread_Meal_01_100_fatty acids absorbed,Chickensandwich_01_fatty acids absorbed,Ghee_01_fatty acids absorbed,Apple_Pineapplesalad_01_fatty acids absorbed,Spinach_01_fatty acids absorbed,Bread_meal_02_fatty acids absorbed,Orange_01_fatty acids absorbed,Omelette_01_fatty acids absorbed,Muttonpulao_01_fatty acids absorbed,Arabinose_01_fatty acids absorbed
481.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00058,0.00016,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
482.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00058,0.00016,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
483.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00058,0.00015,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
484.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00058,0.00015,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
485.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00058,0.00015,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
486.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00022,0.00033,,,0.0,,0.00058,0.00015,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
487.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00015,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
488.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00015,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
489.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00015,0.00012,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
490.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00015,0.00011,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
491.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00015,0.00011,0.0,,,,9e-05,0.0003,,0.0,0.0,0.00019,0,0.00019,0.00027,0
492.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.00011,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
493.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.00011,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
494.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.00011,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
495.01,0.00042,0.00042,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.00011,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
496.01,0.00042,0.00042,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.00011,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
497.01,0.00042,0.00041,0.00018,0.00027,9e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.00011,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
498.01,0.00042,0.00041,0.00018,0.00027,8e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.0001,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
499.01,0.00042,0.00041,0.00018,0.00027,8e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.0001,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
500.01,0.00042,0.00041,0.00018,0.00027,8e-05,0.00023,0.00033,,,0.0,,0.00058,0.00014,0.0001,0.0,,,,8e-05,0.0003,,0.0,0.0,0.00019,0,0.00018,0.00027,0
